x z pitch q0 q1 q2 q3 q4 q5 q6 q7 q8 q9 q10 q11 dq0 dq1 dq2 dq3 dq4 dq5 dq6 dq7 dq8 dq9 dq10 dq11 roll 
74.8522 0.28 0 0 -1.21411 1.52579 0 -0.41296 1.78043 0 -0.41296 1.78043 0 -1.21411 1.52579 0 -10.5891 -17.8787 0 34.9259 -33.7351 0 34.9259 -33.7351 0 -10.5891 -17.8787 0 
74.8622 0.28 0 0 -1.23134 1.48745 5.31026e-17 -0.346274 1.71118 -5.31026e-17 -0.346274 1.71118 0 -1.23134 1.48745 0 -8.61516 -19.1708 2.65513e-14 33.3431 -34.6228 -2.65513e-14 33.3431 -34.6228 0 -8.61516 -19.1708 0 
74.8722 0.28 0 0 -1.24483 1.44698 0 -0.282681 1.64123 0 -0.282681 1.64123 0 -1.24483 1.44698 0 -6.74699 -20.2346 -2.65513e-14 31.7965 -34.9786 2.65513e-14 31.7965 -34.9786 0 -6.74699 -20.2346 0 
74.8822 0.28 0 0 -1.25485 1.40486 0 -0.222135 1.5715 0 -0.222135 1.5715 0 -1.25485 1.40486 0 -5.00701 -21.0582 0 30.273 -34.862 0 30.273 -34.862 0 -5.00701 -21.0582 0 
74.8922 0.28 0 0 -1.26168 1.3616 0 -0.164635 1.50285 0 -0.164635 1.50285 0 -1.26168 1.3616 0 -3.41376 -21.6288 0 28.7502 -34.3276 0 28.7502 -34.3276 0 -3.41376 -21.6288 0 
74.9022 0.28 0 0 -1.26564 1.31774 0 -0.11023 1.436 0 -0.11023 1.436 0 -1.26564 1.31774 0 -1.98289 -21.9314 0 27.2024 -33.422 0 27.2024 -33.422 0 -1.98289 -21.9314 0 
74.9122 0.28 0 0 -1.2671 1.27384 0 -0.0590234 1.37164 0 -0.0590234 1.37164 0 -1.2671 1.27384 0 -0.728026 -21.9486 0 25.6032 -32.1825 0 25.6032 -32.1825 0 -0.728026 -21.9486 0 
74.9222 0.28 0 0 -1.26642 1.23053 0 -0.0111699 1.31037 0 -0.0111699 1.31037 0 -1.26642 1.23053 0 0.338491 -21.6594 0 23.9268 -30.6354 0 23.9268 -30.6354 0 0.338491 -21.6594 0 
74.9322 0.28 0 0 -1.26401 1.18845 0 0.0331264 1.25278 0 0.0331264 1.25278 0 -1.26401 1.18845 0 1.20514 -21.0401 0 22.1481 -28.7952 0 22.1481 -28.7952 0 1.20514 -21.0401 0 
74.9422 0.28 0 0 -1.26029 1.14832 0 0.0736126 1.19944 0 0.0736126 1.19944 0 -1.26029 1.14832 0 1.86116 -20.0644 0 20.2431 -26.6657 0 20.2431 -26.6657 0 1.86116 -20.0644 0 
74.9522 0.28 0 0 -1.25569 1.11091 0 0.109989 1.15096 0 0.109989 1.15096 0 -1.25569 1.11091 0 2.29711 -18.7052 0 18.1885 -24.2413 0 18.1885 -24.2413 0 2.29711 -18.7052 0 
74.9622 0.28 0 0 -1.25068 1.07703 0 0.141916 1.10794 0 0.141916 1.10794 0 -1.25068 1.07703 0 2.50612 -16.9381 0 15.9631 -21.511 0 15.9631 -21.511 0 2.50612 -16.9381 0 
74.9722 0.28 0 0 -1.24571 1.04754 0 0.169015 1.07101 0 0.169015 1.07101 0 -1.24571 1.04754 0 2.48603 -14.7453 0 13.5498 -18.4637 0 13.5498 -18.4637 0 2.48603 -14.7453 0 
74.9822 0.28 0 0 -1.24123 1.0233 0 0.19089 1.04082 0 0.19089 1.04082 0 -1.24123 1.0233 0 2.24235 -12.1218 0 10.9373 -15.096 0 10.9373 -15.096 0 2.24235 -12.1218 0 
74.9922 0.28 0 0 -1.23764 1.00513 -4.09932e-17 0.207138 1.01798 4.09932e-17 0.207138 1.01798 0 -1.23764 1.00513 0 1.79156 -9.0821 -2.04966e-14 8.12391 -11.4193 2.04966e-14 8.12391 -11.4193 0 1.79156 -9.0821 0 
75.0022 0.28 0 0 -1.23531 0.9938 0 0.217377 1.00305 0 0.217377 1.00305 0 -1.23531 0.9938 0 1.1643 -5.66599 2.04966e-14 5.11981 -7.46799 -2.04966e-14 5.11981 -7.46799 0 1.1643 -5.66599 0 
75.0122 0.28 0 0 -1.23943 0.99644 0 0.223041 0.989916 0 0.223041 0.989916 0 -1.23943 0.99644 0 -2.05566 1.31993 0 2.83159 -6.56504 0 2.83159 -6.56504 0 -2.05566 1.31993 0 
75.0221 0.28 0 0 -1.24231 1.00305 0 0.219871 0.993799 0 0.219871 0.993799 0 -1.24231 1.00305 0 -1.43996 3.30279 0 -1.58461 1.94169 0 -1.58461 1.94169 0 -1.43996 3.30279 0 
75.0321 0.28 0 0 -1.24739 1.01798 0 0.210576 1.00513 0 0.210576 1.00513 0 -1.24739 1.01798 0 -2.54226 7.4677 0 -4.64784 5.66569 0 -4.64784 5.66569 0 -2.54226 7.4677 0 
75.0421 0.28 0 0 -1.25458 1.04082 0 0.195522 1.02329 0 0.195522 1.02329 0 -1.25458 1.04082 0 -3.59536 11.419 0 -7.52689 9.08183 0 -7.52689 9.08183 0 -3.59536 11.419 0 
75.0521 0.28 0 0 -1.2637 1.07101 0 0.175124 1.04754 0 0.175124 1.04754 0 -1.2637 1.07101 0 -4.56136 15.0957 0 -10.1988 12.1216 0 -10.1988 12.1216 0 -4.56136 15.0957 0 
75.0621 0.28 0 0 -1.27454 1.10794 0 0.149816 1.07703 0 0.149816 1.07703 0 -1.27454 1.10794 0 -5.41648 18.4635 0 -12.6539 14.7451 0 -12.6539 14.7451 0 -5.41648 18.4635 0 
75.0721 0.28 0 0 -1.28683 1.15096 0 0.120028 1.1109 0 0.120028 1.1109 0 -1.28683 1.15096 0 -6.14805 21.5108 0 -14.8941 16.938 0 -14.8941 16.938 0 -6.14805 21.5108 0 
75.0821 0.28 0 0 -1.30033 1.19944 0 0.0861683 1.14831 0 0.0861683 1.14831 0 -1.30033 1.19944 0 -6.74977 24.2412 0 -16.9299 18.7051 0 -16.9299 18.7051 0 -6.74977 24.2412 0 
75.0921 0.28 0 0 -1.31476 1.25277 0 0.0486138 1.18844 0 0.0486138 1.18844 0 -1.31476 1.25277 0 -7.21654 26.6656 0 -18.7772 20.0643 0 -18.7772 20.0643 0 -7.21654 26.6656 0 
75.1021 0.28 0 0 -1.32984 1.31036 0 0.00770582 1.23052 0 0.00770582 1.23052 0 -1.32984 1.31036 0 -7.53961 28.7952 0 -20.454 21.0401 0 -20.454 21.0401 0 -7.53961 28.7952 0 
75.1121 0.28 0 0 -1.34525 1.37163 0 -0.0362497 1.27384 0 -0.0362497 1.27384 0 -1.34525 1.37163 0 -7.70267 30.6354 0 -21.9777 21.6594 0 -21.9777 21.6594 0 -7.70267 30.6354 0 
75.1221 0.28 0 -4.62093e-17 -1.36061 1.436 0 -0.0829778 1.31774 0 -0.0829778 1.31774 4.62093e-17 -1.36061 1.436 -2.31047e-14 -7.67886 32.1826 0 -23.3641 21.9486 0 -23.3641 21.9486 2.31047e-14 -7.67886 32.1826 0 
75.1321 0.28 0 0 -1.37546 1.50284 0 -0.132228 1.3616 0 -0.132228 1.3616 0 -1.37546 1.50284 2.31047e-14 -7.42896 33.4221 0 -24.6251 21.9315 0 -24.6251 21.9315 -2.31047e-14 -7.42896 33.4221 0 
75.1421 0.28 0 4.91812e-17 -1.38927 1.5715 0 -0.183765 1.40486 0 -0.183765 1.40486 -4.91812e-17 -1.38927 1.5715 2.45906e-14 -6.90074 34.3277 0 -25.7687 21.6289 0 -25.7687 21.6289 -2.45906e-14 -6.90074 34.3277 0 
75.1521 0.28 0 0 -1.40133 1.64122 0 -0.237362 1.44698 0 -0.237362 1.44698 0 -1.40133 1.64122 -2.45906e-14 -6.02943 34.8621 0 -26.7982 21.0583 0 -26.7982 21.0583 2.45906e-14 -6.02943 34.8621 0 
75.1621 0.28 0 0 -1.4108 1.71118 0 -0.292786 1.48745 0 -0.292786 1.48745 0 -1.4108 1.71118 0 -4.7398 34.9787 0 -27.7121 20.2347 0 -27.7121 20.2347 0 -4.7398 34.9787 0 
75.1721 0.28 0 -5.5409e-17 -1.41671 1.78043 0 -0.349793 1.52579 0 -0.349793 1.52579 5.5409e-17 -1.41671 1.78043 -2.77045e-14 -2.9503 34.6229 0 -28.5036 19.1709 0 -28.5036 19.1709 2.77045e-14 -2.9503 34.6229 0 
75.1821 0.28 0 0 -1.41787 1.8479 0 -0.408116 1.56154 0 -0.408116 1.56154 0 -1.41787 1.8479 2.77045e-14 -0.580254 33.7352 0 -29.1613 17.8789 0 -29.1613 17.8789 -2.77045e-14 -0.580254 33.7352 0 
75.1921 0.28 0 0 -1.41299 1.9124 0 -0.467454 1.59429 0 -0.467454 1.59429 0 -1.41299 1.9124 0 2.43868 32.2539 0 -29.6694 16.3705 0 -29.6694 16.3705 0 2.43868 32.2539 0 
75.2021 0.28 0 0 -1.4007 1.97264 0 -0.527471 1.6236 0 -0.527471 1.6236 0 -1.4007 1.97264 0 6.14524 30.1196 0 -30.0084 14.6592 0 -30.0084 14.6592 0 6.14524 30.1196 0 
75.2121 0.28 0 0 -1.37965 2.02721 0 -0.587786 1.64913 0 -0.587786 1.64913 0 -1.37965 2.02721 0 10.5252 27.2825 0 -30.1571 12.7604 0 -30.1571 12.7604 0 10.5252 27.2825 0 
75.2221 0.28 0 0 -1.34868 2.07463 0 -0.647972 1.67051 0 -0.647972 1.67051 0 -1.34868 2.07463 0 15.4837 23.7124 0 -30.0934 10.6928 0 -30.0934 10.6928 0 15.4837 23.7124 0 
75.2321 0.28 0 0 -1.30704 2.11346 0 -0.707567 1.68747 0 -0.707567 1.68747 0 -1.30704 2.11346 0 20.8217 19.4133 0 -29.7973 8.47901 0 -29.7973 8.47901 0 20.8217 19.4133 0 
75.2421 0.28 0 7.2072e-17 -1.25458 2.14234 0 -0.766073 1.69976 0 -0.766073 1.69976 -7.2072e-17 -1.25458 2.14234 3.6036e-14 26.2283 14.4398 0 -29.2531 6.14584 0 -29.2531 6.14584 -3.6036e-14 26.2283 14.4398 0 
75.2521 0.28 0 0 -1.19196 2.16016 0 -0.822977 1.70721 0 -0.822977 1.70721 0 -1.19196 2.16016 -3.6036e-14 31.3089 8.91103 0 -28.4521 3.724 0 -28.4521 3.724 3.6036e-14 31.3089 8.91103 0 
75.2621 0.28 0 0 -1.12065 2.16619 0 -0.877765 1.7097 0 -0.877765 1.7097 0 -1.12065 2.16619 0 35.6547 3.01353 0 -27.394 1.24749 0 -27.394 1.24749 0 35.6547 3.01353 0 
75.2721 0.28 0 0 -1.04277 2.16016 0 -0.929943 1.70721 0 -0.929943 1.70721 0 -1.04277 2.16016 0 38.9398 -3.01353 0 -26.0889 -1.24749 0 -26.0889 -1.24749 0 38.9398 -3.01353 0 
75.2821 0.28 0 0 -0.960763 2.14234 0 -0.979057 1.69976 0 -0.979057 1.69976 0 -0.960763 2.14234 0 41.0054 -8.91103 0 -24.5572 -3.72401 0 -24.5572 -3.72401 0 41.0054 -8.91103 0 
75.2921 0.28 0 0 -0.876987 2.11346 0 -1.02471 1.68747 0 -1.02471 1.68747 0 -0.876987 2.11346 0 41.888 -14.4398 0 -22.8284 -6.14586 0 -22.8284 -6.14586 0 41.888 -14.4398 0 
75.3021 0.28 0 0 -0.793426 2.07463 0 -1.06659 1.67051 0 -1.06659 1.67051 0 -0.793426 2.07463 0 41.7801 -19.4134 0 -20.9397 -8.47904 0 -20.9397 -8.47904 0 41.7801 -19.4134 0 
75.3121 0.28 0 0 -0.711524 2.02721 0 -1.10446 1.64912 0 -1.10446 1.64912 0 -0.711524 2.02721 0 40.9513 -23.7125 0 -18.9332 -10.6928 0 -18.9332 -10.6928 0 40.9513 -23.7125 0 
75.3221 0.28 0 0 -0.632186 1.97264 0 -1.13817 1.6236 0 -1.13817 1.6236 0 -0.632186 1.97264 0 39.6689 -27.2826 0 -16.8528 -12.7605 0 -16.8528 -12.7605 0 39.6689 -27.2826 0 
75.3321 0.28 0 0 -0.555887 1.9124 0 -1.16765 1.59429 0 -1.16765 1.59429 0 -0.555887 1.9124 0 38.1494 -30.1197 0 -14.7422 -14.6593 0 -14.7422 -14.6593 0 38.1494 -30.1197 0 
75.3421 0.28 0 0 -0.482807 1.8479 0 -1.19293 1.56154 0 -1.19293 1.56154 0 -0.482807 1.8479 0 36.5403 -32.254 0 -12.6421 -16.3707 0 -12.6421 -16.3707 0 36.5403 -32.254 0 
75.3521 0.28 0 0 -0.412954 1.78042 0 -1.21411 1.52579 0 -1.21411 1.52579 0 -0.412954 1.78042 0 34.9261 -33.7354 0 -10.5891 -17.879 0 -10.5891 -17.879 0 34.9261 -33.7354 0 
75.3621 0.28 0 0 -0.346268 1.71118 0 -1.23134 1.48744 0 -1.23134 1.48744 0 -0.346268 1.71118 0 33.3433 -34.6231 0 -8.61507 -19.1711 0 -8.61507 -19.1711 0 33.3433 -34.6231 0 
75.3721 0.28 0 5.10219e-17 -0.282674 1.64122 0 -1.24484 1.44697 0 -1.24484 1.44697 -5.10219e-17 -0.282674 1.64122 2.5511e-14 31.7968 -34.9789 0 -6.74688 -20.235 0 -6.74688 -20.235 -2.5511e-14 31.7968 -34.9789 0 
75.3821 0.28 0 0 -0.222128 1.5715 0 -1.25485 1.40486 0 -1.25485 1.40486 0 -0.222128 1.5715 -2.5511e-14 30.2733 -34.8624 0 -5.00687 -21.0586 0 -5.00687 -21.0586 2.5511e-14 30.2733 -34.8624 0 
75.3921 0.28 0 0 -0.164627 1.50284 0 -1.26168 1.3616 0 -1.26168 1.3616 0 -0.164627 1.50284 0 28.7505 -34.328 0 -3.41359 -21.6292 0 -3.41359 -21.6292 0 28.7505 -34.328 0 
75.4021 0.28 0 0 -0.110221 1.43599 0 -1.26564 1.31773 0 -1.26564 1.31773 0 -0.110221 1.43599 0 27.2026 -33.4225 0 -1.98271 -21.9319 0 -1.98271 -21.9319 0 27.2026 -33.4225 0 
75.4121 0.28 0 4.5052e-17 -0.0590145 1.37163 0 -1.2671 1.27384 0 -1.2671 1.27384 -4.5052e-17 -0.0590145 1.37163 2.2526e-14 25.6034 -32.183 0 -0.727827 -21.949 0 -0.727827 -21.949 -2.2526e-14 25.6034 -32.183 0 
75.4221 0.28 0 0 -0.0111604 1.31036 0 -1.26642 1.23052 0 -1.26642 1.23052 0 -0.0111604 1.31036 -2.2526e-14 23.927 -30.6358 0 0.338703 -21.6599 0 0.338703 -21.6599 2.2526e-14 23.927 -30.6358 0 
75.4321 0.28 0 0 0.0331364 1.25277 0 -1.26401 1.18844 0 -1.26401 1.18844 0 0.0331364 1.25277 0 22.1484 -28.7957 0 1.20536 -21.0406 0 1.20536 -21.0406 0 22.1484 -28.7957 0 
75.4421 0.28 0 4.26544e-17 0.073623 1.19943 0 -1.26029 1.14831 0 -1.26029 1.14831 -4.26544e-17 0.073623 1.19943 2.13272e-14 20.2433 -26.6662 0 1.86138 -20.0648 0 1.86138 -20.0648 -2.13272e-14 20.2433 -26.6662 0 
75.4521 0.28 0 0 0.11 1.15095 0 -1.25569 1.11089 0 -1.25569 1.11089 0 0.11 1.15095 -2.13272e-14 18.1887 -24.2418 0 2.29733 -18.7057 0 2.29733 -18.7057 2.13272e-14 18.1887 -24.2418 0 
75.4622 0.28 0 0 0.141927 1.10793 0 -1.25068 1.07702 0 -1.25068 1.07702 0 0.141927 1.10793 0 15.9634 -21.5114 0 2.50633 -16.9386 0 2.50633 -16.9386 0 15.9634 -21.5114 0 
75.4722 0.28 0 0 0.169027 1.071 0 -1.24571 1.04753 0 -1.24571 1.04753 0 0.169027 1.071 0 13.55 -18.4641 0 2.48623 -14.7457 0 2.48623 -14.7457 0 13.55 -18.4641 0 
75.4822 0.28 0 -4.11767e-17 0.190902 1.04081 0 -1.24122 1.02328 0 -1.24122 1.02328 4.11767e-17 0.190902 1.04081 -2.05884e-14 10.9375 -15.0963 0 2.24252 -12.1222 0 2.24252 -12.1222 2.05884e-14 10.9375 -15.0963 0 
75.4922 0.28 0 4.09932e-17 0.20715 1.01797 0 -1.23764 1.00512 0 -1.23764 1.00512 -4.09932e-17 0.20715 1.01797 4.1085e-14 8.12405 -11.4196 0 1.79169 -9.08236 0 1.79169 -9.08236 -4.1085e-14 8.12405 -11.4196 0 
75.5022 0.28 0 0 0.21739 1.00303 0 -1.23531 0.993784 0 -1.23531 0.993784 0 0.21739 1.00303 -2.04966e-14 5.1199 -7.46817 0 1.16438 -5.66616 0 1.16438 -5.66616 2.04966e-14 5.1199 -7.46817 0 
75.5122 0.28 0 0 0.223053 0.9899 0 -1.23942 0.996424 0 -1.23942 0.996424 0 0.223053 0.9899 0 2.83164 -6.56515 0 -2.05565 1.31991 0 -2.05565 1.31991 0 2.83164 -6.56515 0 
75.5222 0.28 0 0 0.219884 0.993784 4.08563e-17 -1.2423 1.00303 -4.08563e-17 -1.2423 1.00303 0 0.219884 0.993784 0 -1.58463 1.94175 2.04281e-14 -1.44 3.30286 -2.04281e-14 -1.44 3.30286 0 -1.58463 1.94175 0 
75.5322 0.28 0 0 0.210588 1.00512 -4.09932e-17 -1.24739 1.01797 4.09932e-17 -1.24739 1.01797 0 0.210588 1.00512 0 -4.64793 5.66586 -4.09247e-14 -2.54235 7.46788 4.09247e-14 -2.54235 7.46788 0 -4.64793 5.66586 0 
75.5422 0.28 0 0 0.195534 1.02328 0 -1.25458 1.0408 0 -1.25458 1.0408 0 0.195534 1.02328 0 -7.52702 9.08209 2.04966e-14 -3.5955 11.4193 -2.04966e-14 -3.5955 11.4193 0 -7.52702 9.08209 0 
75.5522 0.28 0 0 0.175136 1.04752 0 -1.2637 1.071 0 -1.2637 1.071 0 0.175136 1.04752 0 -10.199 12.1219 0 -4.56153 15.0961 0 -4.56153 15.0961 0 -10.199 12.1219 0 
75.5622 0.28 0 0 0.149828 1.07701 4.1735e-17 -1.27453 1.10792 -4.1735e-17 -1.27453 1.10792 0 0.149828 1.07701 0 -12.6541 14.7455 2.08675e-14 -5.41669 18.4639 -2.08675e-14 -5.41669 18.4639 0 -12.6541 14.7455 0 
75.5722 0.28 0 0 0.120039 1.11089 0 -1.28683 1.15095 0 -1.28683 1.15095 0 0.120039 1.11089 0 -14.8943 16.9384 -2.08675e-14 -6.14827 21.5113 2.08675e-14 -6.14827 21.5113 0 -14.8943 16.9384 0 
75.5822 0.28 0 0 0.0861788 1.1483 -4.26544e-17 -1.30033 1.19943 4.26544e-17 -1.30033 1.19943 0 0.0861788 1.1483 0 -16.9302 18.7056 -2.13272e-14 -6.75 24.2417 2.13272e-14 -6.75 24.2417 0 -16.9302 18.7056 0 
75.5922 0.28 0 0 0.0486238 1.18843 0 -1.31476 1.25276 0 -1.31476 1.25276 0 0.0486238 1.18843 0 -18.7775 20.0648 2.13272e-14 -7.21677 26.6661 -2.13272e-14 -7.21677 26.6661 0 -18.7775 20.0648 0 
75.6022 0.28 0 0 0.0077153 1.23051 0 -1.32984 1.31035 0 -1.32984 1.31035 0 0.0077153 1.23051 0 -20.4542 21.0406 0 -7.53984 28.7957 0 -7.53984 28.7957 0 -20.4542 21.0406 0 
75.6122 0.28 0 0 -0.0362407 1.27383 0 -1.34525 1.37163 0 -1.34525 1.37163 0 -0.0362407 1.27383 0 -21.978 21.6599 0 -7.70289 30.6358 0 -7.70289 30.6358 0 -21.978 21.6599 0 
75.6222 0.28 0 0 -0.0829695 1.31773 0 -1.36061 1.43599 0 -1.36061 1.43599 0 -0.0829695 1.31773 0 -23.3644 21.9491 0 -7.67906 32.183 0 -7.67906 32.183 0 -23.3644 21.9491 0 
75.6322 0.28 0 0 -0.13222 1.36159 4.75803e-17 -1.37547 1.50284 -4.75803e-17 -1.37547 1.50284 0 -0.13222 1.36159 0 -24.6253 21.932 2.37902e-14 -7.42915 33.4225 -2.37902e-14 -7.42915 33.4225 0 -24.6253 21.932 0 
75.6422 0.28 0 0 -0.183758 1.40485 0 -1.38927 1.57149 0 -1.38927 1.57149 0 -0.183758 1.40485 0 -25.769 21.6293 -2.37902e-14 -6.90091 34.3281 2.37902e-14 -6.90091 34.3281 0 -25.769 21.6293 0 
75.6522 0.28 0 0 -0.237355 1.44697 -5.10219e-17 -1.40133 1.64122 5.10219e-17 -1.40133 1.64122 0 -0.237355 1.44697 0 -26.7985 21.0588 -2.5511e-14 -6.02958 34.8625 2.5511e-14 -6.02958 34.8625 0 -26.7985 21.0588 0 
75.6622 0.28 0 0 -0.29278 1.48744 0 -1.41081 1.71118 0 -1.41081 1.71118 0 -0.29278 1.48744 0 -27.7124 20.2351 2.5511e-14 -4.73993 34.979 -2.5511e-14 -4.73993 34.979 0 -27.7124 20.2351 0 
75.6722 0.28 0 0 -0.349788 1.52578 5.5409e-17 -1.41671 1.78042 -5.5409e-17 -1.41671 1.78042 0 -0.349788 1.52578 0 -28.5039 19.1713 2.77045e-14 -2.95041 34.6233 -2.77045e-14 -2.95041 34.6233 0 -28.5039 19.1713 0 
75.6822 0.28 0 0 -0.408111 1.56154 0 -1.41787 1.84789 0 -1.41787 1.84789 0 -0.408111 1.56154 0 -29.1616 17.8792 -2.77045e-14 -0.580328 33.7356 2.77045e-14 -0.580328 33.7356 0 -29.1616 17.8792 0 
75.6922 0.28 0 0 -0.46745 1.59428 -6.0545e-17 -1.41299 1.9124 6.0545e-17 -1.41299 1.9124 0 -0.46745 1.59428 0 -29.6697 16.3709 -3.02725e-14 2.43864 32.2542 3.02725e-14 2.43864 32.2542 0 -29.6697 16.3709 0 
75.7022 0.28 0 0 -0.527468 1.6236 6.32358e-17 -1.4007 1.97264 -6.32358e-17 -1.4007 1.97264 0 -0.527468 1.6236 0 -30.0088 14.6595 6.18904e-14 6.14524 30.1199 -6.18904e-14 6.14524 30.1199 0 -30.0088 14.6595 0 
75.7122 0.28 0 0 -0.587783 1.64912 -6.58714e-17 -1.37965 2.02721 6.58714e-17 -1.37965 2.02721 0 -0.587783 1.64912 0 -30.1574 12.7606 -6.45536e-14 10.5252 27.2827 6.45536e-14 10.5252 27.2827 0 -30.1574 12.7606 0 
75.7222 0.28 0 0 -0.64797 1.67051 0 -1.34868 2.07463 0 -1.34868 2.07463 0 -0.64797 1.67051 0 -30.0937 10.693 3.29357e-14 15.4839 23.7127 -3.29357e-14 15.4839 23.7127 0 -30.0937 10.693 0 
75.7322 0.28 0 0 -0.707565 1.68747 0 -1.30704 2.11346 0 -1.30704 2.11346 0 -0.707565 1.68747 0 -29.7976 8.47917 0 20.8219 19.4135 0 20.8219 19.4135 0 -29.7976 8.47917 0 
75.7422 0.28 0 0 -0.766072 1.69976 0 -1.25458 2.14234 0 -1.25458 2.14234 0 -0.766072 1.69976 0 -29.2534 6.14596 0 26.2286 14.4399 0 26.2286 14.4399 0 -29.2534 6.14596 0 
75.7522 0.28 0 0 -0.822977 1.70721 -7.31104e-17 -1.19196 2.16016 7.31104e-17 -1.19196 2.16016 0 -0.822977 1.70721 0 -28.4524 3.72407 -3.65552e-14 31.3092 8.91111 3.65552e-14 31.3092 8.91111 0 -28.4524 3.72407 0 
75.7622 0.28 0 0 -0.877765 1.7097 0 -1.12065 2.16619 0 -1.12065 2.16619 0 -0.877765 1.7097 0 -27.3943 1.24752 3.65552e-14 35.655 3.01356 -3.65552e-14 35.655 3.01356 0 -27.3943 1.24752 0 
75.7722 0.28 0 0 -0.929944 1.70721 0 -1.04277 2.16016 0 -1.04277 2.16016 0 -0.929944 1.70721 0 -26.0892 -1.24752 0 38.9401 -3.01356 0 38.9401 -3.01356 0 -26.0892 -1.24752 0 
75.7822 0.28 0 0 -0.979058 1.69976 0 -0.960761 2.14234 0 -0.960761 2.14234 0 -0.979058 1.69976 0 -24.5574 -3.72408 0 41.0058 -8.91112 0 41.0058 -8.91112 0 -24.5574 -3.72408 0 
75.7922 0.28 0 0 -1.02472 1.68747 0 -0.876984 2.11346 0 -0.876984 2.11346 0 -1.02472 1.68747 0 -22.8286 -6.14598 0 41.8883 -14.44 0 41.8883 -14.44 0 -22.8286 -6.14598 0 
75.8022 0.28 0 0 -1.0666 1.67051 0 -0.793423 2.07463 0 -0.793423 2.07463 0 -1.0666 1.67051 0 -20.9399 -8.4792 0 41.7805 -19.4135 0 41.7805 -19.4135 0 -20.9399 -8.4792 0 
75.8122 0.28 0 0 -1.10446 1.64912 6.58714e-17 -0.71152 2.02721 -6.58714e-17 -0.71152 2.02721 0 -1.10446 1.64912 0 -18.9333 -10.693 3.29357e-14 40.9516 -23.7127 -3.29357e-14 40.9516 -23.7127 0 -18.9333 -10.693 0 
75.8222 0.28 0 0 -1.13817 1.6236 0 -0.632182 1.97264 0 -0.632182 1.97264 0 -1.13817 1.6236 0 -16.8529 -12.7607 -3.29357e-14 39.6693 -27.2828 3.29357e-14 39.6693 -27.2828 0 -16.8529 -12.7607 0 
75.8322 0.28 0 0 -1.16765 1.59428 0 -0.555882 1.9124 0 -0.555882 1.9124 0 -1.16765 1.59428 0 -14.7422 -14.6596 0 38.1497 -30.12 0 38.1497 -30.12 0 -14.7422 -14.6596 0 
75.8422 0.28 0 0 -1.19294 1.56154 0 -0.482801 1.84789 0 -0.482801 1.84789 0 -1.19294 1.56154 0 -12.6421 -16.371 0 36.5406 -32.2543 0 36.5406 -32.2543 0 -12.6421 -16.371 0 
75.8522 0.28 0 0 -1.21411 1.52578 0 -0.412948 1.78042 0 -0.412948 1.78042 0 -1.21411 1.52578 0 -10.589 -17.8794 0 34.9264 -33.7357 0 34.9264 -33.7357 0 -10.589 -17.8794 0 
75.8622 0.28 0 0 -1.23134 1.48744 0 -0.346261 1.71117 0 -0.346261 1.71117 0 -1.23134 1.48744 0 -8.61499 -19.1715 0 33.3436 -34.6235 0 33.3436 -34.6235 0 -8.61499 -19.1715 0 
75.8722 0.28 0 0 -1.24484 1.44697 0 -0.282667 1.64122 0 -0.282667 1.64122 0 -1.24484 1.44697 0 -6.74677 -20.2354 0 31.797 -34.9793 0 31.797 -34.9793 0 -6.74677 -20.2354 0 
75.8822 0.28 0 0 -1.25485 1.40485 0 -0.22212 1.57149 0 -0.22212 1.57149 0 -1.25485 1.40485 0 -5.00673 -21.0591 0 30.2735 -34.8628 0 30.2735 -34.8628 0 -5.00673 -21.0591 0 
75.8922 0.28 0 0 -1.26168 1.36159 -4.75803e-17 -0.164619 1.50283 4.75803e-17 -0.164619 1.50283 0 -1.26168 1.36159 0 -3.41343 -21.6297 -2.37902e-14 28.7507 -34.3284 2.37902e-14 28.7507 -34.3284 0 -3.41343 -21.6297 0 
75.9022 0.28 0 0 -1.26564 1.31773 4.62093e-17 -0.110213 1.43599 -4.62093e-17 -0.110213 1.43599 0 -1.26564 1.31773 0 -1.98252 -21.9324 4.68948e-14 27.2029 -33.4229 -4.68948e-14 27.2029 -33.4229 0 -1.98252 -21.9324 0 
75.9122 0.28 0 0 -1.2671 1.27383 4.5052e-17 -0.0590056 1.37162 -4.5052e-17 -0.0590056 1.37162 0 -1.2671 1.27383 0 -0.727628 -21.9495 -5.78661e-16 25.6037 -32.1834 5.78661e-16 25.6037 -32.1834 0 -0.727628 -21.9495 0 
75.9222 0.28 0 0 -1.26642 1.23051 0 -0.011151 1.31035 0 -0.011151 1.31035 0 -1.26642 1.23051 0 0.338914 -21.6604 -2.2526e-14 23.9273 -30.6363 2.2526e-14 23.9273 -30.6363 0 0.338914 -21.6604 0 
75.9323 0.28 0 0 -1.26401 1.18842 0 0.0331463 1.25276 0 0.0331463 1.25276 0 -1.26401 1.18842 0 1.20558 -21.0411 0 22.1487 -28.7962 0 22.1487 -28.7962 0 1.20558 -21.0411 0 
75.9423 0.28 0 0 -1.26029 1.14829 0 0.0736335 1.19942 0 0.0736335 1.19942 0 -1.26029 1.14829 0 1.86161 -20.0653 0 20.2436 -26.6667 0 20.2436 -26.6667 0 1.86161 -20.0653 0 
